# x y z r g b
2 -3 7 200 105 85
3 -3 7 200 105 85
4 -3 7 200 105 85
5 -3 7 200 105 85
6 -3 7 225 160 130
7 -3 7 225 160 130
8 -3 7 225 160 130
9 -3 7 225 160 130
-9 -2 7 225 160 130
-8 -2 7 225 160 130
-7 -2 7 225 160 130
-6 -2 7 225 160 130
-5 -2 7 200 105 85
-4 -2 7 200 105 85
-3 -2 7 200 105 85
-2 -2 7 200 105 85
-1 -2 7 200 105 85
0 -2 7 200 105 85
1 -2 7 200 105 85
2 -2 7 200 105 85
3 -2 7 200 105 85
4 -2 7 200 105 85
5 -2 7 200 105 85
6 -2 7 225 160 130
7 -2 7 225 160 130
8 -2 7 225 160 130
9 -2 7 225 160 130
-9 -1 7 225 160 130
-8 -1 7 225 160 130
-7 -1 7 225 160 130
-6 -1 7 225 160 130
-5 -1 7 200 105 85
-4 -1 7 200 105 85
-3 -1 7 200 105 85
-2 -1 7 200 105 85
-1 -1 7 200 105 85
0 -1 7 200 105 85
1 -1 7 200 105 85
2 -1 7 200 105 85
3 -1 7 200 105 85
4 -1 7 200 105 85
5 -1 7 200 105 85
6 -1 7 225 160 130
7 -1 7 225 160 130
8 -1 7 225 160 130
9 -1 7 225 160 130
-8 0 7 225 160 130
-7 0 7 225 160 130
-6 0 7 225 160 130
-5 0 7 200 105 85
-4 0 7 200 105 85
-3 0 7 200 105 85
-2 0 7 200 105 85
-1 0 7 200 105 85
0 0 7 200 105 85
1 0 7 200 105 85
2 0 7 200 105 85
3 0 7 200 105 85
4 0 7 200 105 85
5 0 7 200 105 85
6 0 7 225 160 130
7 0 7 225 160 130
8 0 7 225 160 130
-8 1 7 225 160 130
-7 1 7 225 160 130
-6 1 7 225 160 130
-5 1 7 200 105 85
-4 1 7 200 105 85
-3 1 7 200 105 85
-2 1 7 200 105 85
-1 1 7 200 105 85
0 1 7 200 105 85
1 1 7 200 105 85
2 1 7 200 105 85
3 1 7 200 105 85
4 1 7 200 105 85
5 1 7 200 105 85
6 1 7 225 160 130
7 1 7 225 160 130
8 1 7 225 160 130
-8 2 7 225 160 130
-7 2 7 225 160 130
-6 2 7 225 160 130
-5 2 7 200 105 85
-4 2 7 200 105 85
-3 2 7 200 105 85
-2 2 7 200 105 85
-1 2 7 200 105 85
0 2 7 200 105 85
1 2 7 200 105 85
2 2 7 200 105 85
3 2 7 200 105 85
4 2 7 200 105 85
5 2 7 200 105 85
6 2 7 225 160 130
7 2 7 225 160 130
8 2 7 225 160 130
-8 3 7 225 160 130
-7 3 7 225 160 130
-6 3 7 225 160 130
-5 3 7 200 105 85
-4 3 7 200 105 85
-3 3 7 200 105 85
-2 3 7 200 105 85
-1 3 7 200 105 85
0 3 7 200 105 85
1 3 7 200 105 85
2 3 7 200 105 85
3 3 7 200 105 85
4 3 7 200 105 85
5 3 7 200 105 85
6 3 7 225 160 130
7 3 7 225 160 130
8 3 7 225 160 130
-8 4 7 225 160 130
-7 4 7 225 160 130
-6 4 7 210 140 120
-5 4 7 210 140 120
-4 4 7 210 140 120
-3 4 7 210 140 120
-2 4 7 210 140 120
-1 4 7 210 140 120
0 4 7 210 140 120
1 4 7 210 140 120
2 4 7 210 140 120
3 4 7 210 140 120
4 4 7 210 140 120
5 4 7 210 140 120
6 4 7 210 140 120
7 4 7 225 160 130
8 4 7 225 160 130
-8 5 7 225 160 130
-7 5 7 225 160 130
-6 5 7 210 140 120
-5 5 7 210 140 120
-4 5 7 210 140 120
-3 5 7 210 140 120
-2 5 7 210 140 120
-1 5 7 210 140 120
0 5 7 210 140 120
1 5 7 210 140 120
2 5 7 210 140 120
3 5 7 210 140 120
4 5 7 210 140 120
5 5 7 210 140 120
6 5 7 210 140 120
7 5 7 225 160 130
8 5 7 225 160 130
-7 6 7 225 160 130
-6 6 7 210 140 120
-5 6 7 210 140 120
-4 6 7 210 140 120
-3 6 7 210 140 120
-2 6 7 210 140 120
-1 6 7 210 140 120
0 6 7 210 140 120
1 6 7 210 140 120
2 6 7 210 140 120
3 6 7 210 140 120
4 6 7 210 140 120
5 6 7 210 140 120
6 6 7 210 140 120
7 6 7 225 160 130
-7 7 7 225 160 130
-6 7 7 225 160 130
-5 7 7 225 160 130
-4 7 7 225 160 130
-3 7 7 225 160 130
-2 7 7 225 160 130
-1 7 7 225 160 130
0 7 7 225 160 130
1 7 7 225 160 130
2 7 7 225 160 130
3 7 7 225 160 130
4 7 7 225 160 130
5 7 7 225 160 130
6 7 7 225 160 130
7 7 7 225 160 130
-6 8 7 40 26 15
-5 8 7 40 26 15
-4 8 7 40 26 15
-3 8 7 40 26 15
-2 8 7 40 26 15
-1 8 7 40 26 15
0 8 7 40 26 15
1 8 7 40 26 15
2 8 7 40 26 15
3 8 7 40 26 15
4 8 7 40 26 15
5 8 7 40 26 15
6 8 7 40 26 15
-5 9 7 40 26 15
-4 9 7 40 26 15
-3 9 7 40 26 15
-2 9 7 40 26 15
-1 9 7 40 26 15
0 9 7 40 26 15
1 9 7 40 26 15
2 9 7 40 26 15
3 9 7 40 26 15
4 9 7 40 26 15
5 9 7 40 26 15
-3 10 7 40 26 15
-2 10 7 40 26 15
-1 10 7 40 26 15
0 10 7 40 26 15
1 10 7 40 26 15
2 10 7 40 26 15
3 10 7 40 26 15
-1 -9 8 225 160 130
0 -9 8 225 160 130
1 -9 8 225 160 130
-3 -8 8 225 160 130
-2 -8 8 225 160 130
-1 -8 8 225 160 130
0 -8 8 225 160 130
1 -8 8 225 160 130
2 -8 8 225 160 130
3 -8 8 225 160 130
-5 -7 8 225 160 130
-4 -7 8 225 160 130
-3 -7 8 225 160 130
-2 -7 8 225 160 130
-1 -7 8 225 160 130
0 -7 8 225 160 130
1 -7 8 225 160 130
2 -7 8 225 160 130
3 -7 8 225 160 130
4 -7 8 225 160 130
5 -7 8 225 160 130
-6 -6 8 225 160 130
-5 -6 8 225 160 130
-4 -6 8 225 160 130
-3 -6 8 225 160 130
-2 -6 8 225 160 130
-1 -6 8 225 160 130
0 -6 8 225 160 130
1 -6 8 225 160 130
2 -6 8 225 160 130
3 -6 8 225 160 130
4 -6 8 225 160 130
5 -6 8 225 160 130
6 -6 8 225 160 130
-6 -5 8 225 160 130
-5 -5 8 225 160 130
-4 -5 8 225 160 130
-3 -5 8 225 160 130
-2 -5 8 225 160 130
-1 -5 8 225 160 130
0 -5 8 225 160 130
1 -5 8 225 160 130
2 -5 8 225 160 130
3 -5 8 225 160 130
4 -5 8 225 160 130
5 -5 8 225 160 130
6 -5 8 225 160 130
-7 -4 8 225 160 130
-6 -4 8 225 160 130
-5 -4 8 225 160 130
-4 -4 8 190 55 55
-3 -4 8 190 55 55
-2 -4 8 190 55 55
-1 -4 8 190 55 55
0 -4 8 190 55 55
1 -4 8 190 55 55
2 -4 8 190 55 55
3 -4 8 190 55 55
4 -4 8 190 55 55
5 -4 8 225 160 130
6 -4 8 225 160 130
7 -4 8 225 160 130
-7 -3 8 225 160 130
-6 -3 8 225 160 130
-5 -3 8 225 160 130
-4 -3 8 225 160 130
-3 -3 8 225 160 130
-2 -3 8 200 105 85
-1 -3 8 200 105 85
0 -3 8 200 105 85
1 -3 8 200 105 85
2 -3 8 200 105 85
3 -3 8 225 160 130
4 -3 8 225 160 130
5 -3 8 225 160 130
6 -3 8 225 160 130
7 -3 8 225 160 130
-7 -2 8 225 160 130
-6 -2 8 225 160 130
-5 -2 8 225 160 130
-4 -2 8 225 160 130
-3 -2 8 225 160 130
-2 -2 8 200 105 85
-1 -2 8 200 105 85
0 -2 8 200 105 85
1 -2 8 200 105 85
2 -2 8 200 105 85
3 -2 8 225 160 130
4 -2 8 225 160 130
5 -2 8 225 160 130
6 -2 8 225 160 130
7 -2 8 225 160 130
-8 -1 8 225 160 130
-7 -1 8 225 160 130
-6 -1 8 225 160 130
-5 -1 8 225 160 130
-4 -1 8 225 160 130
-3 -1 8 200 105 85
-2 -1 8 200 105 85
-1 -1 8 200 105 85
0 -1 8 200 105 85
1 -1 8 200 105 85
2 -1 8 200 105 85
3 -1 8 200 105 85
4 -1 8 225 160 130
5 -1 8 225 160 130
6 -1 8 225 160 130
7 -1 8 225 160 130
8 -1 8 225 160 130
-8 0 8 225 160 130
-7 0 8 225 160 130
-6 0 8 225 160 130
-5 0 8 225 160 130
-4 0 8 225 160 130
-3 0 8 200 105 85
-2 0 8 240 190 150
-1 0 8 240 190 150
0 0 8 240 190 150
1 0 8 240 190 150
2 0 8 240 190 150
3 0 8 200 105 85
4 0 8 225 160 130
5 0 8 225 160 130
6 0 8 225 160 130
7 0 8 225 160 130
8 0 8 225 160 130
-8 1 8 225 160 130
-7 1 8 225 160 130
-6 1 8 80 60 55
-5 1 8 80 60 55
-4 1 8 80 60 55
-3 1 8 80 60 55
-2 1 8 240 190 150
-1 1 8 240 190 150
0 1 8 240 190 150
1 1 8 240 190 150
2 1 8 240 190 150
3 1 8 80 60 55
4 1 8 80 60 55
5 1 8 80 60 55
6 1 8 80 60 55
7 1 8 225 160 130
8 1 8 225 160 130
-7 2 8 225 160 130
-6 2 8 80 60 55
-5 2 8 80 60 55
-4 2 8 80 60 55
-3 2 8 80 60 55
-2 2 8 240 190 150
-1 2 8 240 190 150
0 2 8 240 190 150
1 2 8 240 190 150
2 2 8 240 190 150
3 2 8 80 60 55
4 2 8 80 60 55
5 2 8 80 60 55
6 2 8 80 60 55
7 2 8 225 160 130
-7 3 8 225 160 130
-6 3 8 80 60 55
-5 3 8 80 60 55
-4 3 8 80 60 55
-3 3 8 80 60 55
-2 3 8 240 190 150
-1 3 8 240 190 150
0 3 8 240 190 150
1 3 8 240 190 150
2 3 8 240 190 150
3 3 8 80 60 55
4 3 8 80 60 55
5 3 8 80 60 55
6 3 8 80 60 55
7 3 8 225 160 130
-7 4 8 225 160 130
-6 4 8 210 140 120
-5 4 8 210 140 120
-4 4 8 210 140 120
-3 4 8 210 140 120
-2 4 8 210 140 120
-1 4 8 210 140 120
0 4 8 210 140 120
1 4 8 210 140 120
2 4 8 210 140 120
3 4 8 210 140 120
4 4 8 210 140 120
5 4 8 210 140 120
6 4 8 210 140 120
7 4 8 225 160 130
-6 5 8 210 140 120
-5 5 8 210 140 120
-4 5 8 210 140 120
-3 5 8 210 140 120
-2 5 8 210 140 120
-1 5 8 210 140 120
0 5 8 210 140 120
1 5 8 210 140 120
2 5 8 210 140 120
3 5 8 210 140 120
4 5 8 210 140 120
5 5 8 210 140 120
6 5 8 210 140 120
-6 6 8 210 140 120
-5 6 8 210 140 120
-4 6 8 210 140 120
-3 6 8 210 140 120
-2 6 8 210 140 120
-1 6 8 210 140 120
0 6 8 210 140 120
1 6 8 210 140 120
2 6 8 210 140 120
3 6 8 210 140 120
4 6 8 210 140 120
5 6 8 210 140 120
6 6 8 210 140 120
-5 7 8 225 160 130
-4 7 8 225 160 130
-3 7 8 225 160 130
-2 7 8 225 160 130
-1 7 8 225 160 130
0 7 8 225 160 130
1 7 8 225 160 130
2 7 8 225 160 130
3 7 8 225 160 130
4 7 8 225 160 130
5 7 8 225 160 130
-3 8 8 40 26 15
-2 8 8 40 26 15
-1 8 8 40 26 15
0 8 8 40 26 15
1 8 8 40 26 15
2 8 8 40 26 15
3 8 8 40 26 15
-1 9 8 40 26 15
0 9 8 40 26 15
1 9 8 40 26 15
0 -7 9 225 160 130
-3 -6 9 225 160 130
-2 -6 9 225 160 130
-1 -6 9 225 160 130
0 -6 9 225 160 130
1 -6 9 225 160 130
2 -6 9 225 160 130
3 -6 9 225 160 130
-4 -5 9 225 160 130
-3 -5 9 225 160 130
-2 -5 9 225 160 130
-1 -5 9 225 160 130
0 -5 9 225 160 130
1 -5 9 225 160 130
2 -5 9 225 160 130
3 -5 9 225 160 130
4 -5 9 225 160 130
-5 -4 9 225 160 130
-4 -4 9 190 55 55
-3 -4 9 190 55 55
-2 -4 9 190 55 55
-1 -4 9 190 55 55
0 -4 9 190 55 55
1 -4 9 190 55 55
2 -4 9 190 55 55
3 -4 9 190 55 55
4 -4 9 190 55 55
5 -4 9 225 160 130
-5 -3 9 225 160 130
-4 -3 9 225 160 130
-3 -3 9 220 80 70
-2 -3 9 220 80 70
-1 -3 9 220 80 70
0 -3 9 220 80 70
1 -3 9 220 80 70
2 -3 9 220 80 70
3 -3 9 220 80 70
4 -3 9 225 160 130
5 -3 9 225 160 130
-5 -2 9 225 160 130
-4 -2 9 225 160 130
-3 -2 9 225 160 130
-2 -2 9 225 160 130
-1 -2 9 225 160 130
0 -2 9 225 160 130
1 -2 9 225 160 130
2 -2 9 225 160 130
3 -2 9 225 160 130
4 -2 9 225 160 130
5 -2 9 225 160 130
-6 -1 9 225 160 130
-5 -1 9 225 160 130
-4 -1 9 225 160 130
-3 -1 9 225 160 130
-2 -1 9 225 160 130
-1 -1 9 225 160 130
0 -1 9 225 160 130
1 -1 9 225 160 130
2 -1 9 225 160 130
3 -1 9 225 160 130
4 -1 9 225 160 130
5 -1 9 225 160 130
6 -1 9 225 160 130
-6 0 9 225 160 130
-5 0 9 225 160 130
-4 0 9 225 160 130
-3 0 9 225 160 130
-2 0 9 240 190 150
-1 0 9 240 190 150
0 0 9 240 190 150
1 0 9 240 190 150
2 0 9 240 190 150
3 0 9 225 160 130
4 0 9 225 160 130
5 0 9 225 160 130
6 0 9 225 160 130
-6 1 9 80 60 55
-5 1 9 80 60 55
-4 1 9 80 60 55
-3 1 9 80 60 55
-2 1 9 240 190 150
-1 1 9 240 190 150
0 1 9 240 190 150
1 1 9 240 190 150
2 1 9 240 190 150
3 1 9 80 60 55
4 1 9 80 60 55
5 1 9 80 60 55
6 1 9 80 60 55
-5 2 9 20 20 20
-4 2 9 20 20 20
-3 2 9 20 20 20
-2 2 9 240 190 150
-1 2 9 240 190 150
0 2 9 240 190 150
1 2 9 240 190 150
2 2 9 240 190 150
3 2 9 20 20 20
4 2 9 20 20 20
5 2 9 20 20 20
-5 3 9 20 20 20
-4 3 9 20 20 20
-3 3 9 20 20 20
-2 3 9 240 190 150
-1 3 9 240 190 150
0 3 9 240 190 150
1 3 9 240 190 150
2 3 9 240 190 150
3 3 9 20 20 20
4 3 9 20 20 20
5 3 9 20 20 20
-5 4 9 20 20 20
-4 4 9 20 20 20
-3 4 9 20 20 20
-2 4 9 210 140 120
-1 4 9 210 140 120
0 4 9 210 140 120
1 4 9 210 140 120
2 4 9 210 140 120
3 4 9 20 20 20
4 4 9 20 20 20
5 4 9 20 20 20
-4 5 9 210 140 120
-3 5 9 210 140 120
-2 5 9 210 140 120
-1 5 9 210 140 120
0 5 9 210 140 120
1 5 9 210 140 120
2 5 9 210 140 120
3 5 9 210 140 120
4 5 9 210 140 120
-3 6 9 210 140 120
-2 6 9 210 140 120
-1 6 9 210 140 120
0 6 9 210 140 120
1 6 9 210 140 120
2 6 9 210 140 120
3 6 9 210 140 120
0 7 9 225 160 130
-1 -3 10 220 80 70
0 -3 10 220 80 70
1 -3 10 220 80 70
-2 -2 10 225 160 130
-1 -2 10 225 160 130
0 -2 10 225 160 130
1 -2 10 225 160 130
2 -2 10 225 160 130
-2 -1 10 225 160 130
-1 -1 10 225 160 130
0 -1 10 225 160 130
1 -1 10 225 160 130
2 -1 10 225 160 130
-3 0 10 225 160 130
-2 0 10 240 190 150
-1 0 10 240 190 150
0 0 10 240 190 150
1 0 10 240 190 150
2 0 10 240 190 150
3 0 10 225 160 130
-2 1 10 240 190 150
-1 1 10 240 190 150
0 1 10 240 190 150
1 1 10 240 190 150
2 1 10 240 190 150
-2 2 10 240 190 150
-1 2 10 240 190 150
0 2 10 240 190 150
1 2 10 240 190 150
2 2 10 240 190 150
-1 3 10 240 190 150
0 3 10 240 190 150
1 3 10 240 190 150
